Wall time,Step,Value
1743835274.5880241,1482752,-81783.328125
1743835275.613798,1484800,-81923.8984375
1743835278.285145,1486848,-81911.296875
1743835280.91094,1488896,-81972.7734375
1743835288.130056,1495040,-81696.4921875
1743835290.020736,1497088,-81985.1171875
1743835292.1325,1499136,-81856.0703125
1743835302.4224708,1509376,-81993.1484375
1743835306.0160189,1513472,-81519.671875
1743835307.4142962,1515520,-81609.703125
1743835308.393279,1517568,-81686.796875
1743835309.9122229,1519616,-81712.515625
1743835312.958488,1523712,-81800.9375
1743835316.2743979,1529856,-81504.90625
1743835318.052583,1531904,-81535.046875
1743835322.1016479,1538048,-81491.09375
1743835324.1432111,1540096,-81388.4140625
1743835325.343266,1542144,-81413.0859375
1743835327.723111,1546240,-81223.75
1743835331.035628,1550336,-80999.25
1743835334.6624398,1556480,-80284.1953125
1743835335.6341388,1558528,-80258.421875
1743835338.362041,1562624,-80411.6484375
1743835343.9307032,1568768,-80163.609375
1743835345.996589,1570816,-80280.125
1743835347.77024,1572864,-80122.8046875
1743835350.293652,1576960,-80068.3671875
1743835351.297649,1579008,-80068.1015625
1743835353.249704,1581056,-80199.9609375
1743835357.301132,1585152,-80335.390625
1743835361.761312,1587200,-80040.5625
1743835365.11684,1589248,-79762.9609375
1743835372.2377448,1597440,-79831.3828125
1743835373.579653,1599488,-79838.6328125
1743835379.2771258,1607680,-80283.0390625
1743835380.590583,1609728,-80511.1484375
1743835384.282281,1613824,-80193.4921875
1743835387.228224,1617920,-80227.765625
1743835390.596436,1622016,-80308.3984375
1743835391.8536708,1624064,-80098.5546875
1743835393.201971,1626112,-80126.6796875
1743835394.258846,1628160,-79815.578125
1743835396.3161511,1630208,-79559.7734375
1743835397.7223191,1632256,-79286.078125
1743835399.9789922,1636352,-79228.5
1743835404.130023,1640448,-79077.796875
1743835407.4500349,1644544,-79208.7734375
1743835412.979094,1650688,-79049.6484375
1743835415.6284292,1654784,-79167.5078125
1743835416.738611,1656832,-78949.640625
1743835418.3899782,1658880,-78840.5703125
1743835424.567852,1667072,-78575.3828125
1743835427.998276,1671168,-78528.9453125
1743835429.032139,1673216,-78773.1953125
1743835432.160634,1677312,-78738.3046875
1743835436.007013,1683456,-78805.5859375
1743835438.4496791,1687552,-79076.0546875
1743835439.483258,1689600,-78888.1015625
1743835441.793971,1691648,-79240.90625
1743835445.496591,1697792,-79685.6171875
1743835450.014907,1703936,-80002.3671875
1743835451.334497,1705984,-79536.296875
1743835454.7628229,1710080,-79437.6328125
1743835457.554773,1714176,-79568.7578125
1743835459.490456,1718272,-79225.359375
1743835467.173341,1728512,-78645.5234375
1743835470.0653608,1732608,-78510.828125
1743835471.546147,1734656,-78290.9765625
1743835472.90668,1736704,-78049.90625
1743835474.186743,1738752,-78347.0234375
1743835478.998713,1744896,-77865.578125
1743835486.140569,1757184,-77497.0234375
1743835489.265119,1761280,-77771.6328125
1743835490.304894,1763328,-77802.640625
1743835491.8026628,1765376,-77982.0625
1743835492.9526699,1767424,-78070.0078125
1743835493.939092,1769472,-78020.875
1743835499.366137,1777664,-77889.921875
1743835502.408702,1781760,-77972.234375
1743835503.4064891,1783808,-78291.0078125
1743835506.599006,1789952,-79066.234375
1743835508.224711,1792000,-78694.3203125
1743835509.1777549,1794048,-78826.4140625
1743835510.1332731,1796096,-78794.5234375
1743835511.345633,1798144,-78853.6953125
1743835514.466847,1802240,-78886.2578125
1743835515.437024,1804288,-78617.15625
1743835516.692673,1806336,-78837.0234375
1743835517.931029,1808384,-78852.2578125
1743835521.176502,1812480,-78836.8203125
1743835525.054069,1818624,-78407.1015625
1743835529.4771981,1822720,-78247.5390625
1743835530.831135,1824768,-78387.984375
1743835532.844896,1828864,-78742.5234375
1743835535.369857,1830912,-79217.1875
1743835538.525592,1837056,-78971.0078125
1743835539.995096,1839104,-78721.84375
